"rec","presence","site","year","month","day","hour","minute","species","songtype"
"20250204_090001.WAV",0,Rändli,2025,2,4,9,4,"Strix aluco","Common Song"
"20250204_090001.WAV",0,Rändli,2025,2,4,9,5,"Strix aluco","Common Song"
"20250204_090001.WAV",0,Rändli,2025,2,4,9,6,"Strix aluco","Common Song"
"20250204_090001.WAV",0,Rändli,2025,2,4,9,7,"Strix aluco","Common Song"
"20250204_090001.WAV",1,Rändli,2025,2,4,9,8,"Strix aluco","Common Song"
"20250204_090001.WAV",1,Rändli,2025,2,4,9,9,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,45,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,46,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,47,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,48,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,49,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,50,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,51,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,52,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,53,"Strix aluco","Common Song"
"20250208_194500.WAV",0,Rändli,2025,2,8,19,54,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,18,55,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,18,56,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,18,57,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,18,58,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,18,59,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,19,0,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,19,1,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,19,2,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,19,3,"Strix aluco","Common Song"
"20250208_185500.WAV",0,Rändli,2025,2,8,19,4,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,5,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,6,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,7,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,8,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,9,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,10,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,11,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,12,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,13,"Strix aluco","Common Song"
"20250208_080500.WAV",0,Rändli,2025,2,8,8,14,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,20,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,21,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,22,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,23,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,24,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,25,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,26,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,27,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,28,"Strix aluco","Common Song"
"20250206_192001.WAV",0,Rändli,2025,2,6,19,29,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,40,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,41,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,42,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,43,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,44,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,45,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,46,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,47,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,48,"Strix aluco","Common Song"
"20250206_194001.WAV",0,Rändli,2025,2,6,19,49,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,25,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,26,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,27,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,28,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,29,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,30,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,31,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,32,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,33,"Strix aluco","Common Song"
"20250208_182500.WAV",0,Rändli,2025,2,8,18,34,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,45,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,46,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,47,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,48,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,49,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,50,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,51,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,52,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,53,"Strix aluco","Common Song"
"20250208_084500.WAV",0,Rändli,2025,2,8,8,54,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,25,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,26,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,27,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,28,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,29,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,30,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,31,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,32,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,33,"Strix aluco","Common Song"
"20250208_072500.WAV",0,Rändli,2025,2,8,7,34,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,8,55,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,8,56,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,8,57,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,8,58,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,8,59,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,9,0,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,9,1,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,9,2,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,9,3,"Strix aluco","Common Song"
"20250208_085500.WAV",0,Rändli,2025,2,8,9,4,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,5,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,6,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,7,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,8,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,9,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,10,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,11,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,12,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,13,"Strix aluco","Common Song"
"20250207_190501.WAV",0,Rändli,2025,2,7,19,14,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,15,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,16,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,17,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,18,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,19,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,20,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,21,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,22,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,23,"Strix aluco","Common Song"
"20250208_081500.WAV",0,Rändli,2025,2,8,8,24,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,35,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,36,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,37,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,38,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,39,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,40,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,41,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,42,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,43,"Strix aluco","Common Song"
"20250208_073500.WAV",0,Rändli,2025,2,8,7,44,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,50,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,51,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,52,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,53,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,54,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,55,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,56,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,57,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,58,"Strix aluco","Common Song"
"20250206_185001.WAV",0,Rändli,2025,2,6,18,59,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,10,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,11,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,12,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,13,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,14,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,15,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,16,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,17,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,18,"Strix aluco","Common Song"
"20250204_081001.WAV",0,Rändli,2025,2,4,8,19,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,10,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,11,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,12,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,13,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,14,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,15,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,16,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,17,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,18,"Strix aluco","Common Song"
"20250206_081000.WAV",0,Rändli,2025,2,6,8,19,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,20,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,21,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,22,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,23,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,24,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,25,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,26,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,27,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,28,"Strix aluco","Common Song"
"20250206_082000.WAV",0,Rändli,2025,2,6,8,29,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,15,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,16,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,17,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,18,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,19,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,20,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,21,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,22,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,23,"Strix aluco","Common Song"
"20250207_191501.WAV",0,Rändli,2025,2,7,19,24,"Strix aluco","Common Song"
"20250208_071500.WAV",1,Rändli,2025,2,8,7,15,"Strix aluco","Common Song"
"20250208_071500.WAV",1,Rändli,2025,2,8,7,16,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,17,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,18,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,19,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,20,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,21,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,22,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,23,"Strix aluco","Common Song"
"20250208_071500.WAV",0,Rändli,2025,2,8,7,24,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,0,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,1,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,2,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,3,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,4,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,5,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,6,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,7,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,8,"Strix aluco","Common Song"
"20250205_190000.WAV",0,Rändli,2025,2,5,19,9,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,20,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,21,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,22,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,23,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,24,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,25,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,26,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,27,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,28,"Strix aluco","Common Song"
"20250206_072000.WAV",0,Rändli,2025,2,6,7,29,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,45,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,46,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,47,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,48,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,49,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,50,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,51,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,52,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,53,"Strix aluco","Common Song"
"20250207_194501.WAV",0,Rändli,2025,2,7,19,54,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,15,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,16,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,17,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,18,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,19,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,20,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,21,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,22,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,23,"Strix aluco","Common Song"
"20250207_181501.WAV",0,Rändli,2025,2,7,18,24,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,18,55,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,18,56,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,18,57,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,18,58,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,18,59,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,19,0,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,19,1,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,19,2,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,19,3,"Strix aluco","Common Song"
"20250207_185501.WAV",0,Rändli,2025,2,7,19,4,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,30,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,31,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,32,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,33,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,34,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,35,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,36,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,37,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,38,"Strix aluco","Common Song"
"20250205_083000.WAV",0,Rändli,2025,2,5,8,39,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,35,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,36,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,37,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,38,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,39,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,40,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,41,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,42,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,43,"Strix aluco","Common Song"
"20250207_183501.WAV",0,Rändli,2025,2,7,18,44,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,40,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,41,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,42,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,43,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,44,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,45,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,46,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,47,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,48,"Strix aluco","Common Song"
"20250205_074000.WAV",0,Rändli,2025,2,5,7,49,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,35,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,36,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,37,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,38,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,39,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,40,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,41,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,42,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,43,"Strix aluco","Common Song"
"20250207_193501.WAV",0,Rändli,2025,2,7,19,44,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,30,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,31,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,32,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,33,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,34,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,35,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,36,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,37,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,38,"Strix aluco","Common Song"
"20250206_073000.WAV",0,Rändli,2025,2,6,7,39,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,35,"Strix aluco","Common Song"
"20250203_193500.WAV",1,Rändli,2025,2,3,19,36,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,37,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,38,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,39,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,40,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,41,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,42,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,43,"Strix aluco","Common Song"
"20250203_193500.WAV",0,Rändli,2025,2,3,19,44,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,5,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,6,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,7,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,8,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,9,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,10,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,11,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,12,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,13,"Strix aluco","Common Song"
"20250207_180501.WAV",0,Rändli,2025,2,7,18,14,"Strix aluco","Common Song"
"20250207_074500.WAV",1,Rändli,2025,2,7,7,45,"Strix aluco","Common Song"
"20250207_074500.WAV",1,Rändli,2025,2,7,7,46,"Strix aluco","Common Song"
"20250207_074500.WAV",1,Rändli,2025,2,7,7,47,"Strix aluco","Common Song"
"20250207_074500.WAV",1,Rändli,2025,2,7,7,48,"Strix aluco","Common Song"
"20250207_074500.WAV",0,Rändli,2025,2,7,7,49,"Strix aluco","Common Song"
"20250207_074500.WAV",0,Rändli,2025,2,7,7,50,"Strix aluco","Common Song"
"20250207_074500.WAV",0,Rändli,2025,2,7,7,51,"Strix aluco","Common Song"
"20250207_074500.WAV",0,Rändli,2025,2,7,7,52,"Strix aluco","Common Song"
"20250207_074500.WAV",0,Rändli,2025,2,7,7,53,"Strix aluco","Common Song"
"20250207_074500.WAV",0,Rändli,2025,2,7,7,54,"Strix aluco","Common Song"
"20250207_083500.WAV",0,Rändli,2025,2,7,8,35,"Strix aluco","Common Song"
